Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 7, 2024 10:00 PM;Jun 7, 2024 11:00 PM;47,630.25;47,636.00;5.75;42,490.75
Jun 7, 2024 11:00 PM;Jun 8, 2024 12:00 AM;44,173.50;44,181.75;8.25;37,963.00
Jun 8, 2024 12:00 AM;Jun 8, 2024 1:00 AM;41,698.00;41,730.00;32.00;34,686.75
Jun 8, 2024 1:00 AM;Jun 8, 2024 2:00 AM;39,595.00;39,674.00;79.00;32,586.50
Jun 8, 2024 2:00 AM;Jun 8, 2024 3:00 AM;38,232.00;38,499.50;267.50;29,290.75
Jun 8, 2024 3:00 AM;Jun 8, 2024 4:00 AM;38,032.25;38,360.00;327.75;28,442.75
Jun 8, 2024 4:00 AM;Jun 8, 2024 5:00 AM;37,946.00;38,107.50;161.50;27,898.75
Jun 8, 2024 5:00 AM;Jun 8, 2024 6:00 AM;37,573.75;37,600.75;27.00;27,751.25
Jun 8, 2024 6:00 AM;Jun 8, 2024 7:00 AM;39,151.75;39,418.50;266.75;25,635.75
Jun 8, 2024 7:00 AM;Jun 8, 2024 8:00 AM;42,672.25;44,093.00;1,420.75;21,935.25
Jun 8, 2024 8:00 AM;Jun 8, 2024 9:00 AM;45,536.75;47,304.75;1,768.00;15,983.50
Jun 8, 2024 9:00 AM;Jun 8, 2024 10:00 AM;47,009.50;49,824.75;2,815.25;7,105.75
Jun 8, 2024 10:00 AM;Jun 8, 2024 11:00 AM;47,954.75;52,311.00;4,356.25;1,557.00
Jun 8, 2024 11:00 AM;Jun 8, 2024 12:00 PM;48,404.25;53,033.50;4,629.25;-3,497.75
Jun 8, 2024 12:00 PM;Jun 8, 2024 1:00 PM;47,961.75;52,560.50;4,598.75;-5,115.25
Jun 8, 2024 1:00 PM;Jun 8, 2024 2:00 PM;46,793.50;51,277.50;4,484.00;-5,150.25
Jun 8, 2024 2:00 PM;Jun 8, 2024 3:00 PM;45,403.00;50,032.00;4,629.00;-1,834.00
Jun 8, 2024 3:00 PM;Jun 8, 2024 4:00 PM;45,221.25;49,617.75;4,396.50;1,137.00
Jun 8, 2024 4:00 PM;Jun 8, 2024 5:00 PM;45,098.25;48,702.00;3,603.75;5,473.50
Jun 8, 2024 5:00 PM;Jun 8, 2024 6:00 PM;45,261.00;47,591.50;2,330.50;10,580.25
Jun 8, 2024 6:00 PM;Jun 8, 2024 7:00 PM;45,676.25;46,185.75;509.50;18,506.00
Jun 8, 2024 7:00 PM;Jun 8, 2024 8:00 PM;46,006.50;46,024.00;17.50;23,772.00
Jun 8, 2024 8:00 PM;Jun 8, 2024 9:00 PM;45,035.50;45,052.25;16.75;25,399.50
Jun 8, 2024 9:00 PM;Jun 8, 2024 10:00 PM;43,532.25;43,544.25;12.00;25,476.50
Jun 8, 2024 10:00 PM;Jun 8, 2024 11:00 PM;42,209.25;42,227.75;18.50;24,599.75
Jun 8, 2024 11:00 PM;Jun 9, 2024 12:00 AM;39,589.00;39,760.25;171.25;22,723.50
Jun 9, 2024 12:00 AM;Jun 9, 2024 1:00 AM;37,769.75;38,047.50;277.75;21,618.00
Jun 9, 2024 1:00 AM;Jun 9, 2024 2:00 AM;35,968.50;36,630.50;662.00;20,617.75
Jun 9, 2024 2:00 AM;Jun 9, 2024 3:00 AM;35,215.75;36,362.75;1,147.00;19,993.25
Jun 9, 2024 3:00 AM;Jun 9, 2024 4:00 AM;34,976.50;36,654.25;1,677.75;20,476.75
Jun 9, 2024 4:00 AM;Jun 9, 2024 5:00 AM;34,705.25;35,796.50;1,091.25;20,576.50
Jun 9, 2024 5:00 AM;Jun 9, 2024 6:00 AM;34,513.00;35,554.00;1,041.00;20,344.75
Jun 9, 2024 6:00 AM;Jun 9, 2024 7:00 AM;35,739.00;37,863.25;2,124.25;18,979.75
Jun 9, 2024 7:00 AM;Jun 9, 2024 8:00 AM;38,321.50;40,858.50;2,537.00;16,755.50
Jun 9, 2024 8:00 AM;Jun 9, 2024 9:00 AM;40,616.75;42,841.50;2,224.75;11,946.50
Jun 9, 2024 9:00 AM;Jun 9, 2024 10:00 AM;42,559.50;46,070.50;3,511.00;5,198.25
Jun 9, 2024 10:00 AM;Jun 9, 2024 11:00 AM;43,727.75;48,455.00;4,727.25;1,860.75
Jun 9, 2024 11:00 AM;Jun 9, 2024 12:00 PM;45,240.00;50,458.75;5,218.75;730.50
Jun 9, 2024 12:00 PM;Jun 9, 2024 1:00 PM;44,608.50;49,511.75;4,903.25;820.25
Jun 9, 2024 1:00 PM;Jun 9, 2024 2:00 PM;43,199.00;48,259.00;5,060.00;202.25
Jun 9, 2024 2:00 PM;Jun 9, 2024 3:00 PM;42,163.75;47,142.00;4,978.25;992.25
Jun 9, 2024 3:00 PM;Jun 9, 2024 4:00 PM;41,719.75;46,375.75;4,656.00;1,712.25
Jun 9, 2024 4:00 PM;Jun 9, 2024 5:00 PM;41,968.00;46,261.00;4,293.00;3,545.25
Jun 9, 2024 5:00 PM;Jun 9, 2024 6:00 PM;43,206.75;46,356.25;3,149.50;9,140.75
Jun 9, 2024 6:00 PM;Jun 9, 2024 7:00 PM;45,507.00;47,697.75;2,190.75;15,989.25
Jun 9, 2024 7:00 PM;Jun 9, 2024 8:00 PM;46,062.75;46,531.25;468.50;24,671.50
Jun 9, 2024 8:00 PM;Jun 9, 2024 9:00 PM;45,208.25;45,210.50;2.25;28,536.00
Jun 9, 2024 9:00 PM;Jun 9, 2024 10:00 PM;44,669.00;44,670.75;1.75;30,189.75
Jun 9, 2024 10:00 PM;Jun 9, 2024 11:00 PM;44,615.50;44,618.50;3.00;30,262.50
Jun 9, 2024 11:00 PM;Jun 10, 2024 12:00 AM;41,806.25;41,853.00;46.75;27,614.25
Jun 10, 2024 12:00 AM;Jun 10, 2024 1:00 AM;39,539.75;40,807.25;1,267.50;25,777.50
Jun 10, 2024 1:00 AM;Jun 10, 2024 2:00 AM;38,853.50;41,989.75;3,136.25;25,408.25
Jun 10, 2024 2:00 AM;Jun 10, 2024 3:00 AM;38,257.25;42,629.75;4,372.50;25,305.25
Jun 10, 2024 3:00 AM;Jun 10, 2024 4:00 AM;38,184.50;42,239.25;4,054.75;26,066.75
Jun 10, 2024 4:00 AM;Jun 10, 2024 5:00 AM;39,511.00;43,033.00;3,522.00;28,225.25
Jun 10, 2024 5:00 AM;Jun 10, 2024 6:00 AM;42,698.50;44,234.00;1,535.50;31,861.00
Jun 10, 2024 6:00 AM;Jun 10, 2024 7:00 AM;49,979.00;50,051.25;72.25;38,356.50
Jun 10, 2024 7:00 AM;Jun 10, 2024 8:00 AM;54,657.50;54,662.50;5.00;39,736.75
Jun 10, 2024 8:00 AM;Jun 10, 2024 9:00 AM;57,895.00;57,951.00;56.00;36,023.25
Jun 10, 2024 9:00 AM;Jun 10, 2024 10:00 AM;58,533.00;58,835.25;302.25;28,220.75
Jun 10, 2024 10:00 AM;Jun 10, 2024 11:00 AM;58,257.75;59,072.75;815.00;22,186.50
Jun 10, 2024 11:00 AM;Jun 10, 2024 12:00 PM;60,453.25;61,779.25;1,326.00;20,694.25
Jun 10, 2024 12:00 PM;Jun 10, 2024 1:00 PM;59,141.75;60,562.25;1,420.50;18,786.25
Jun 10, 2024 1:00 PM;Jun 10, 2024 2:00 PM;59,158.25;61,415.00;2,256.75;18,583.00
Jun 10, 2024 2:00 PM;Jun 10, 2024 3:00 PM;58,461.00;61,926.25;3,465.25;19,456.75
Jun 10, 2024 3:00 PM;Jun 10, 2024 4:00 PM;57,302.25;60,116.00;2,813.75;21,196.00
Jun 10, 2024 4:00 PM;Jun 10, 2024 5:00 PM;56,361.50;58,800.75;2,439.25;23,604.25
Jun 10, 2024 5:00 PM;Jun 10, 2024 6:00 PM;56,548.75;57,617.75;1,069.00;27,779.75
Jun 10, 2024 6:00 PM;Jun 10, 2024 7:00 PM;56,816.00;56,992.50;176.50;31,596.00
Jun 10, 2024 7:00 PM;Jun 10, 2024 8:00 PM;56,304.25;56,322.00;17.75;34,668.75
Jun 10, 2024 8:00 PM;Jun 10, 2024 9:00 PM;54,214.00;54,232.50;18.50;34,335.75
Jun 10, 2024 9:00 PM;Jun 10, 2024 10:00 PM;52,133.25;52,156.00;22.75;31,613.00
Jun 10, 2024 10:00 PM;Jun 10, 2024 11:00 PM;49,321.00;49,430.25;109.25;28,134.25
Jun 10, 2024 11:00 PM;Jun 11, 2024 12:00 AM;46,188.25;46,802.00;613.75;23,439.25
Jun 11, 2024 12:00 AM;Jun 11, 2024 1:00 AM;43,455.25;45,077.00;1,621.75;19,203.75
Jun 11, 2024 1:00 AM;Jun 11, 2024 2:00 AM;42,367.75;45,632.00;3,264.25;17,510.75
Jun 11, 2024 2:00 AM;Jun 11, 2024 3:00 AM;42,183.25;46,324.00;4,140.75;16,610.25
Jun 11, 2024 3:00 AM;Jun 11, 2024 4:00 AM;42,603.00;46,394.50;3,791.50;16,906.75
Jun 11, 2024 4:00 AM;Jun 11, 2024 5:00 AM;43,417.75;46,559.25;3,141.50;17,692.50
Jun 11, 2024 5:00 AM;Jun 11, 2024 6:00 AM;45,819.50;47,069.75;1,250.25;20,396.00
Jun 11, 2024 6:00 AM;Jun 11, 2024 7:00 AM;52,023.25;52,203.25;180.00;24,899.50
Jun 11, 2024 7:00 AM;Jun 11, 2024 8:00 AM;56,924.50;56,957.00;32.50;25,715.25
Jun 11, 2024 8:00 AM;Jun 11, 2024 9:00 AM;59,777.75;60,238.50;460.75;23,462.75
Jun 11, 2024 9:00 AM;Jun 11, 2024 10:00 AM;60,587.50;61,454.25;866.75;19,870.00
Jun 11, 2024 10:00 AM;Jun 11, 2024 11:00 AM;61,292.75;62,691.50;1,398.75;16,573.25
Jun 11, 2024 11:00 AM;Jun 11, 2024 12:00 PM;61,973.50;64,093.75;2,120.25;12,862.00
Jun 11, 2024 12:00 PM;Jun 11, 2024 1:00 PM;61,567.00;64,596.50;3,029.50;10,386.25
Jun 11, 2024 1:00 PM;Jun 11, 2024 2:00 PM;60,373.25;64,086.00;3,712.75;8,307.50
Jun 11, 2024 2:00 PM;Jun 11, 2024 3:00 PM;58,750.25;62,592.50;3,842.25;7,319.75
Jun 11, 2024 3:00 PM;Jun 11, 2024 4:00 PM;57,843.50;61,410.25;3,566.75;8,344.25
Jun 11, 2024 4:00 PM;Jun 11, 2024 5:00 PM;57,252.75;60,742.25;3,489.50;12,083.25
Jun 11, 2024 5:00 PM;Jun 11, 2024 6:00 PM;57,906.00;60,065.75;2,159.75;17,948.75
Jun 11, 2024 6:00 PM;Jun 11, 2024 7:00 PM;57,720.00;58,514.00;794.00;24,783.25
Jun 11, 2024 7:00 PM;Jun 11, 2024 8:00 PM;57,260.75;57,434.75;174.00;32,717.75
Jun 11, 2024 8:00 PM;Jun 11, 2024 9:00 PM;55,606.75;55,619.00;12.25;37,209.00
Jun 11, 2024 9:00 PM;Jun 11, 2024 10:00 PM;53,362.50;53,367.50;5.00;37,130.50
Jun 11, 2024 10:00 PM;Jun 11, 2024 11:00 PM;50,980.00;51,244.75;264.75;35,332.50
Jun 11, 2024 11:00 PM;Jun 12, 2024 12:00 AM;47,673.50;48,814.00;1,140.50;31,485.25
Jun 12, 2024 12:00 AM;Jun 12, 2024 1:00 AM;44,935.25;45,620.50;685.25;28,624.25
Jun 12, 2024 1:00 AM;Jun 12, 2024 2:00 AM;43,270.75;45,180.00;1,909.25;27,574.25
Jun 12, 2024 2:00 AM;Jun 12, 2024 3:00 AM;42,596.25;45,490.75;2,894.50;26,931.50
Jun 12, 2024 3:00 AM;Jun 12, 2024 4:00 AM;42,585.25;45,862.25;3,277.00;27,669.00
Jun 12, 2024 4:00 AM;Jun 12, 2024 5:00 AM;43,849.50;46,048.75;2,199.25;28,856.50
Jun 12, 2024 5:00 AM;Jun 12, 2024 6:00 AM;46,581.25;47,078.25;497.00;31,824.00
Jun 12, 2024 6:00 AM;Jun 12, 2024 7:00 AM;53,258.75;53,279.75;21.00;37,069.50
Jun 12, 2024 7:00 AM;Jun 12, 2024 8:00 AM;57,763.00;57,804.50;41.50;37,033.50
Jun 12, 2024 8:00 AM;Jun 12, 2024 9:00 AM;60,583.50;61,001.25;417.75;30,969.75
Jun 12, 2024 9:00 AM;Jun 12, 2024 10:00 AM;60,901.50;62,326.25;1,424.75;22,502.75
Jun 12, 2024 10:00 AM;Jun 12, 2024 11:00 AM;61,535.50;63,427.00;1,891.50;18,970.25
Jun 12, 2024 11:00 AM;Jun 12, 2024 12:00 PM;61,808.75;63,752.00;1,943.25;16,648.00
Jun 12, 2024 12:00 PM;Jun 12, 2024 1:00 PM;61,064.75;63,661.50;2,596.75;14,839.50
Jun 12, 2024 1:00 PM;Jun 12, 2024 2:00 PM;60,385.50;63,096.50;2,711.00;14,403.50
Jun 12, 2024 2:00 PM;Jun 12, 2024 3:00 PM;59,399.25;62,319.50;2,920.25;12,588.75
Jun 12, 2024 3:00 PM;Jun 12, 2024 4:00 PM;58,546.50;61,996.75;3,450.25;14,632.00
Jun 12, 2024 4:00 PM;Jun 12, 2024 5:00 PM;58,118.25;61,345.75;3,227.50;18,462.25
Jun 12, 2024 5:00 PM;Jun 12, 2024 6:00 PM;57,744.75;59,276.25;1,531.50;24,952.00
Jun 12, 2024 6:00 PM;Jun 12, 2024 7:00 PM;57,938.25;58,488.00;549.75;32,481.75
Jun 12, 2024 7:00 PM;Jun 12, 2024 8:00 PM;57,387.75;57,530.50;142.75;39,104.50
Jun 12, 2024 8:00 PM;Jun 12, 2024 9:00 PM;55,575.25;55,711.75;136.50;42,771.00
Jun 12, 2024 9:00 PM;Jun 12, 2024 10:00 PM;53,125.75;53,172.75;47.00;43,019.50
Jun 12, 2024 10:00 PM;Jun 12, 2024 11:00 PM;50,834.00;50,884.75;50.75;41,845.75
Jun 12, 2024 11:00 PM;Jun 13, 2024 12:00 AM;47,389.00;47,500.50;111.50;38,334.75
Jun 13, 2024 12:00 AM;Jun 13, 2024 1:00 AM;44,528.00;44,589.75;61.75;35,660.00
Jun 13, 2024 1:00 AM;Jun 13, 2024 2:00 AM;42,788.00;42,944.75;156.75;34,124.75
Jun 13, 2024 2:00 AM;Jun 13, 2024 3:00 AM;41,759.25;42,137.25;378.00;33,350.00
Jun 13, 2024 3:00 AM;Jun 13, 2024 4:00 AM;41,617.00;41,945.75;328.75;33,017.00
Jun 13, 2024 4:00 AM;Jun 13, 2024 5:00 AM;42,717.50;43,016.50;299.00;34,104.00
Jun 13, 2024 5:00 AM;Jun 13, 2024 6:00 AM;45,395.50;45,497.25;101.75;36,838.50
Jun 13, 2024 6:00 AM;Jun 13, 2024 7:00 AM;51,899.75;51,926.25;26.50;41,520.00
Jun 13, 2024 7:00 AM;Jun 13, 2024 8:00 AM;56,800.25;56,819.25;19.00;43,054.25
Jun 13, 2024 8:00 AM;Jun 13, 2024 9:00 AM;59,619.50;59,632.25;12.75;38,426.25
Jun 13, 2024 9:00 AM;Jun 13, 2024 10:00 AM;59,808.25;60,839.00;1,030.75;30,170.75
Jun 13, 2024 10:00 AM;Jun 13, 2024 11:00 AM;59,671.00;62,338.50;2,667.50;23,552.00
Jun 13, 2024 11:00 AM;Jun 13, 2024 12:00 PM;60,026.00;63,798.25;3,772.25;20,166.00
Jun 13, 2024 12:00 PM;Jun 13, 2024 1:00 PM;59,358.50;63,711.75;4,353.25;18,160.00
Jun 13, 2024 1:00 PM;Jun 13, 2024 2:00 PM;58,872.50;63,356.50;4,484.00;17,151.50
Jun 13, 2024 2:00 PM;Jun 13, 2024 3:00 PM;57,717.75;61,528.00;3,810.25;17,281.50
Jun 13, 2024 3:00 PM;Jun 13, 2024 4:00 PM;56,682.25;59,997.50;3,315.25;19,506.00
Jun 13, 2024 4:00 PM;Jun 13, 2024 5:00 PM;55,361.50;57,601.75;2,240.25;23,112.50
Jun 13, 2024 5:00 PM;Jun 13, 2024 6:00 PM;55,710.25;56,567.25;857.00;30,014.75
Jun 13, 2024 6:00 PM;Jun 13, 2024 7:00 PM;56,461.00;56,777.75;316.75;38,955.75
Jun 13, 2024 7:00 PM;Jun 13, 2024 8:00 PM;56,055.50;56,276.00;220.50;46,381.50
Jun 13, 2024 8:00 PM;Jun 13, 2024 9:00 PM;54,413.50;54,421.00;7.50;49,314.50
Jun 13, 2024 9:00 PM;Jun 13, 2024 10:00 PM;52,025.50;52,080.00;54.50;47,513.25
Jun 13, 2024 10:00 PM;Jun 13, 2024 11:00 PM;49,914.50;49,943.00;28.50;43,617.75
Jun 13, 2024 11:00 PM;Jun 14, 2024 12:00 AM;46,196.50;46,470.50;274.00;37,201.50
Jun 14, 2024 12:00 AM;Jun 14, 2024 1:00 AM;43,016.00;43,202.25;186.25;31,741.00
Jun 14, 2024 1:00 AM;Jun 14, 2024 2:00 AM;41,366.50;42,082.75;716.25;28,349.00
Jun 14, 2024 2:00 AM;Jun 14, 2024 3:00 AM;40,968.75;42,385.00;1,416.25;26,566.25
Jun 14, 2024 3:00 AM;Jun 14, 2024 4:00 AM;41,431.00;43,671.00;2,240.00;25,908.50
Jun 14, 2024 4:00 AM;Jun 14, 2024 5:00 AM;41,966.50;43,809.00;1,842.50;26,052.00
Jun 14, 2024 5:00 AM;Jun 14, 2024 6:00 AM;44,378.50;44,875.25;496.75;27,556.00
Jun 14, 2024 6:00 AM;Jun 14, 2024 7:00 AM;51,834.25;52,039.00;204.75;33,499.25
Jun 14, 2024 7:00 AM;Jun 14, 2024 8:00 AM;57,069.50;57,085.25;15.75;37,798.25
Jun 14, 2024 8:00 AM;Jun 14, 2024 9:00 AM;59,469.00;59,484.00;15.00;38,287.25
Jun 14, 2024 9:00 AM;Jun 14, 2024 10:00 AM;60,172.50;60,185.50;13.00;35,548.25
Jun 14, 2024 10:00 AM;Jun 14, 2024 11:00 AM;60,594.00;60,720.50;126.50;31,447.25
Jun 14, 2024 11:00 AM;Jun 14, 2024 12:00 PM;61,295.75;62,689.00;1,393.25;26,815.75
Jun 14, 2024 12:00 PM;Jun 14, 2024 1:00 PM;61,976.75;64,647.75;2,671.00;22,636.25
Jun 14, 2024 1:00 PM;Jun 14, 2024 2:00 PM;60,749.25;64,691.75;3,942.50;20,182.00
Jun 14, 2024 2:00 PM;Jun 14, 2024 3:00 PM;57,921.25;60,554.00;2,632.75;18,559.00
Jun 14, 2024 3:00 PM;Jun 14, 2024 4:00 PM;57,243.00;59,915.25;2,672.25;20,647.50
Jun 14, 2024 4:00 PM;Jun 14, 2024 5:00 PM;56,612.00;59,970.00;3,358.00;23,775.75
Jun 14, 2024 5:00 PM;Jun 14, 2024 6:00 PM;56,486.75;57,611.25;1,124.50;28,340.25
Jun 14, 2024 6:00 PM;Jun 14, 2024 7:00 PM;56,394.00;56,763.50;369.50;33,730.00
Jun 14, 2024 7:00 PM;Jun 14, 2024 8:00 PM;54,454.50;54,455.00;0.50;37,496.75
Jun 14, 2024 8:00 PM;Jun 14, 2024 9:00 PM;51,835.25;51,836.00;0.75;39,128.25
Jun 14, 2024 9:00 PM;Jun 14, 2024 10:00 PM;49,308.50;49,342.00;33.50;36,826.75
Jun 14, 2024 10:00 PM;Jun 14, 2024 11:00 PM;47,529.25;47,608.75;79.50;33,308.00
Jun 14, 2024 11:00 PM;Jun 15, 2024 12:00 AM;44,745.00;44,919.00;174.00;28,188.25
Jun 15, 2024 12:00 AM;Jun 15, 2024 1:00 AM;41,144.25;41,542.00;397.75;22,638.50
Jun 15, 2024 1:00 AM;Jun 15, 2024 2:00 AM;39,740.00;40,081.00;341.00;20,716.50
Jun 15, 2024 2:00 AM;Jun 15, 2024 3:00 AM;38,302.25;38,791.75;489.50;18,839.50
Jun 15, 2024 3:00 AM;Jun 15, 2024 4:00 AM;37,474.50;38,096.50;622.00;16,772.25
Jun 15, 2024 4:00 AM;Jun 15, 2024 5:00 AM;37,554.25;38,895.50;1,341.25;15,772.00
Jun 15, 2024 5:00 AM;Jun 15, 2024 6:00 AM;38,076.25;39,375.25;1,299.00;14,197.50
Jun 15, 2024 6:00 AM;Jun 15, 2024 7:00 AM;39,752.50;41,708.00;1,955.50;11,613.00
Jun 15, 2024 7:00 AM;Jun 15, 2024 8:00 AM;42,683.50;45,205.75;2,522.25;10,310.00
Jun 15, 2024 8:00 AM;Jun 15, 2024 9:00 AM;46,149.75;50,019.00;3,869.25;9,522.25
Jun 15, 2024 9:00 AM;Jun 15, 2024 10:00 AM;48,120.00;50,933.00;2,813.00;7,565.75
Jun 15, 2024 10:00 AM;Jun 15, 2024 11:00 AM;49,028.00;53,280.25;4,252.25;5,359.50
Jun 15, 2024 11:00 AM;Jun 15, 2024 12:00 PM;50,687.50;55,466.75;4,779.25;3,144.25
Jun 15, 2024 12:00 PM;Jun 15, 2024 1:00 PM;49,668.50;55,167.00;5,498.50;845.75
Jun 15, 2024 1:00 PM;Jun 15, 2024 2:00 PM;47,308.50;52,848.75;5,540.25;713.00
Jun 15, 2024 2:00 PM;Jun 15, 2024 3:00 PM;46,043.50;51,405.50;5,362.00;478.75
Jun 15, 2024 3:00 PM;Jun 15, 2024 4:00 PM;44,921.25;50,243.75;5,322.50;-1,767.75
Jun 15, 2024 4:00 PM;Jun 15, 2024 5:00 PM;45,191.00;49,919.00;4,728.00;-1,100.00
Jun 15, 2024 5:00 PM;Jun 15, 2024 6:00 PM;46,499.00;50,239.00;3,740.00;3,681.25
Jun 15, 2024 6:00 PM;Jun 15, 2024 7:00 PM;46,934.50;49,082.25;2,147.75;10,765.00
Jun 15, 2024 7:00 PM;Jun 15, 2024 8:00 PM;46,060.50;47,083.75;1,023.25;18,264.25
Jun 15, 2024 8:00 PM;Jun 15, 2024 9:00 PM;44,270.00;44,495.75;225.75;24,335.50
Jun 15, 2024 9:00 PM;Jun 15, 2024 10:00 PM;42,902.50;42,934.25;31.75;26,371.50
Jun 15, 2024 10:00 PM;Jun 15, 2024 11:00 PM;41,882.50;41,892.00;9.50;24,870.50
Jun 15, 2024 11:00 PM;Jun 16, 2024 12:00 AM;39,494.75;39,616.00;121.25;21,436.25
Jun 16, 2024 12:00 AM;Jun 16, 2024 1:00 AM;38,255.75;38,526.50;270.75;19,650.00
Jun 16, 2024 1:00 AM;Jun 16, 2024 2:00 AM;36,443.25;37,118.75;675.50;17,641.75
Jun 16, 2024 2:00 AM;Jun 16, 2024 3:00 AM;35,492.25;36,226.25;734.00;16,498.50
Jun 16, 2024 3:00 AM;Jun 16, 2024 4:00 AM;34,689.50;35,692.25;1,002.75;15,749.75
Jun 16, 2024 4:00 AM;Jun 16, 2024 5:00 AM;35,063.75;36,700.75;1,637.00;16,450.00
Jun 16, 2024 5:00 AM;Jun 16, 2024 6:00 AM;35,166.75;37,003.00;1,836.25;16,218.25
Jun 16, 2024 6:00 AM;Jun 16, 2024 7:00 AM;36,111.25;38,742.50;2,631.25;15,393.50
Jun 16, 2024 7:00 AM;Jun 16, 2024 8:00 AM;38,017.00;41,013.50;2,996.50;12,920.50
Jun 16, 2024 8:00 AM;Jun 16, 2024 9:00 AM;40,975.25;43,448.75;2,473.50;11,034.75
Jun 16, 2024 9:00 AM;Jun 16, 2024 10:00 AM;43,380.75;47,163.75;3,783.00;6,805.00
Jun 16, 2024 10:00 AM;Jun 16, 2024 11:00 AM;44,948.50;49,840.75;4,892.25;2,906.25
Jun 16, 2024 11:00 AM;Jun 16, 2024 12:00 PM;46,284.75;51,320.00;5,035.25;185.50
Jun 16, 2024 12:00 PM;Jun 16, 2024 1:00 PM;46,819.25;51,800.00;4,980.75;-635.50
Jun 16, 2024 1:00 PM;Jun 16, 2024 2:00 PM;45,477.50;50,483.50;5,006.00;-825.00
Jun 16, 2024 2:00 PM;Jun 16, 2024 3:00 PM;43,805.50;49,183.25;5,377.75;34.25
Jun 16, 2024 3:00 PM;Jun 16, 2024 4:00 PM;42,907.25;48,262.75;5,355.50;2,561.50
Jun 16, 2024 4:00 PM;Jun 16, 2024 5:00 PM;43,191.00;48,108.00;4,917.00;7,103.00
Jun 16, 2024 5:00 PM;Jun 16, 2024 6:00 PM;44,999.50;48,376.75;3,377.25;13,679.50
Jun 16, 2024 6:00 PM;Jun 16, 2024 7:00 PM;46,684.75;48,030.00;1,345.25;21,684.50
Jun 16, 2024 7:00 PM;Jun 16, 2024 8:00 PM;45,893.50;46,070.75;177.25;29,382.00
Jun 16, 2024 8:00 PM;Jun 16, 2024 9:00 PM;45,303.75;45,315.25;11.50;34,077.50
Jun 16, 2024 9:00 PM;Jun 16, 2024 10:00 PM;43,956.75;43,961.00;4.25;35,673.75
Jun 16, 2024 10:00 PM;Jun 16, 2024 11:00 PM;44,076.75;44,085.50;8.75;36,373.00
Jun 16, 2024 11:00 PM;Jun 17, 2024 12:00 AM;41,439.75;41,450.75;11.00;33,263.00
Jun 17, 2024 12:00 AM;Jun 17, 2024 1:00 AM;40,160.75;40,437.00;276.25;31,761.25
Jun 17, 2024 1:00 AM;Jun 17, 2024 2:00 AM;38,611.75;39,609.50;997.75;30,303.25
Jun 17, 2024 2:00 AM;Jun 17, 2024 3:00 AM;37,906.50;39,731.75;1,825.25;30,104.50
Jun 17, 2024 3:00 AM;Jun 17, 2024 4:00 AM;38,242.75;40,871.25;2,628.50;30,805.00
Jun 17, 2024 4:00 AM;Jun 17, 2024 5:00 AM;39,355.25;40,907.00;1,551.75;32,132.00
Jun 17, 2024 5:00 AM;Jun 17, 2024 6:00 AM;42,458.75;43,091.50;632.75;34,519.50
Jun 17, 2024 6:00 AM;Jun 17, 2024 7:00 AM;49,559.75;49,609.75;50.00;39,536.75
Jun 17, 2024 7:00 AM;Jun 17, 2024 8:00 AM;55,212.25;55,217.25;5.00;41,616.75
Jun 17, 2024 8:00 AM;Jun 17, 2024 9:00 AM;58,531.25;58,558.50;27.25;39,497.75
Jun 17, 2024 9:00 AM;Jun 17, 2024 10:00 AM;60,207.25;60,610.00;402.75;34,023.25
Jun 17, 2024 10:00 AM;Jun 17, 2024 11:00 AM;60,473.75;63,495.75;3,022.00;26,964.25
Jun 17, 2024 11:00 AM;Jun 17, 2024 12:00 PM;60,598.50;65,016.75;4,418.25;22,117.25
Jun 17, 2024 12:00 PM;Jun 17, 2024 1:00 PM;59,920.75;64,173.00;4,252.25;19,182.75
Jun 17, 2024 1:00 PM;Jun 17, 2024 2:00 PM;59,670.00;64,237.50;4,567.50;18,107.25
Jun 17, 2024 2:00 PM;Jun 17, 2024 3:00 PM;58,969.75;63,479.50;4,509.75;18,277.75
Jun 17, 2024 3:00 PM;Jun 17, 2024 4:00 PM;58,187.50;62,115.50;3,928.00;20,659.75
Jun 17, 2024 4:00 PM;Jun 17, 2024 5:00 PM;57,161.25;60,555.25;3,394.00;24,631.25
Jun 17, 2024 5:00 PM;Jun 17, 2024 6:00 PM;57,101.75;58,148.25;1,046.50;31,273.75
Jun 17, 2024 6:00 PM;Jun 17, 2024 7:00 PM;56,939.00;57,434.25;495.25;38,915.50
Jun 17, 2024 7:00 PM;Jun 17, 2024 8:00 PM;56,278.75;56,290.00;11.25;45,541.75
Jun 17, 2024 8:00 PM;Jun 17, 2024 9:00 PM;54,801.25;54,805.25;4.00;48,974.25
Jun 17, 2024 9:00 PM;Jun 17, 2024 10:00 PM;52,263.75;52,268.50;4.75;48,942.75
Jun 17, 2024 10:00 PM;Jun 17, 2024 11:00 PM;49,895.00;49,898.75;3.75;47,252.50
Jun 17, 2024 11:00 PM;Jun 18, 2024 12:00 AM;46,190.75;46,194.25;3.50;43,838.75
Jun 18, 2024 12:00 AM;Jun 18, 2024 1:00 AM;43,758.25;43,772.50;14.25;41,344.75
